person,imagenum,Male,White,Black
Mauresmo,8,0.652748438112,-0.483439324512,-2.09663145645
Mauresmo,9,1.20997620286,0.68883919254,-1.63853163735
Mauresmo,10,-0.236824931894,0.778857363938,-2.59055363565
Mauresmo,11,1.14143409544,0.350425105466,-1.05549439169
Mauresmo,12,-0.292628834743,1.45229604154,-1.35917936378
Mauresmo,13,-0.0362791508405,0.148203660173,-1.67799037317
Mauresmo,14,1.22590881138,1.16116090872,-2.10633947134
Mauresmo,15,1.08778909683,-0.338974108718,-1.24911445195
Mauresmo,16,0.900801199122,0.953202127791,-2.40827245239
Mauresmo,17,0.494775170525,0.91102496898,-2.39256876541
Mauresmo,18,0.329278338353,0.622244324105,-1.96092878772
Mauresmo,19,0.403249015223,0.461149195312,-2.15316901426
Mauresmo,20,0.377672818087,0.562983472003,-2.4220969595
Mauresmo,21,-0.0478987994526,0.798401697737,-1.98540395469
al-Saadi,1,1.64752435642,0.579111916444,-1.72913832341
al-Saadi,2,2.24599877628,0.255200372253,-2.88405447044
al-Saadi,3,2.02426291272,-0.457466325778,-2.12254891247
al-Saadi,4,1.57372854507,0.294990668686,-2.20196351609
Falise,1,-0.2772955628,-0.811302217434,-1.27904291404
Mitzna,1,2.17953694386,1.19938901975,0.262792871945
Mitzna,2,1.7727252394,-0.0553347236013,-0.922690647996
Moussa,1,-0.0255224736663,-1.08347072178,-1.27080582211
Brenneman,1,-3.4251439906,0.590839459305,-2.14753375812
Cotton,1,-0.892388556301,0.925313616552,-1.45797777557
Gale,1,-0.660116976197,1.25624725125,-3.32945915524
Pascal,1,-1.10140222474,0.428591142034,-1.61232975627
Redford,1,-1.53844423607,0.733610362219,-1.68109692033
Smart,1,-1.66736733463,1.73134330553,-1.97120600018
Yasbeck,1,-2.55225290945,0.402055189661,-2.16144201515
Claudia,Talancon,1,-0.631395588836,0.363145181827
Guevara,1,-0.499824907539,1.47744919048,-3.24294199807
Guevara,2,0.957742785559,1.27176176488,-2.79406157956
Guevara,3,0.823747080168,0.449363952937,-2.05084434718
Guevara,4,-0.0705305355878,1.1554366634,-3.40574552395
Guevara,5,-0.032674804549,1.17786140246,-1.96749924585
Guevara,6,-0.387908374986,1.39937319356,-2.37659068673
Guevara,7,0.434027091413,0.836978682189,-1.99611691282
Isabel,Sanchez,1,-0.645313465786,-0.150645021257
Palacio,1,-0.388400512482,-0.0400923811075,-3.00637927827
Palacio,2,-0.0768024257769,0.789651877467,-2.15212346367
Palacio,3,-0.462453516654,2.12159769743,-0.778576444558
Palacio,4,0.133471412127,-0.550637256504,-1.65998477918
Palacio,5,-1.37043944615,0.698262514396,-2.36894762064
Palacio,6,-0.716536931318,0.335716150922,-1.8321182923
Palacio,7,-1.54799593119,0.204043430511,-1.38655386045
Palacio,8,-1.35389455049,-0.0214614750189,-2.11173418284
Paula,Gerard,1,-1.14996855116,-0.612795733644
Sebastiao,1,-0.217197847518,-0.939775827352,1.45669487006
Kelesidou,1,-0.839749164609,1.49177749554,-2.59805059098
Myskina,1,-0.956883654093,0.628544227608,-2.78350595185
Myskina,2,-0.472290389581,0.982831182402,-4.31203105345
Myskina,3,0.420364415011,0.681531783597,-2.30238859472
Kinakh,1,1.94366981709,0.586191425758,-2.53902707877
Ebbeson,1,0.821045024722,2.0648103967,-2.51548577889
Ebbeson,2,0.427709658903,0.397211236262,-1.50072548363
Ebbeson,3,0.299162625829,1.62011628756,-1.60779303008
Fogh,Rasmussen,1,-1.35209395986,0.465477677226
Fogh,Rasmussen,2,-1.88271966561,0.424011894423
Fogh,Rasmussen,3,-1.10680823405,0.416930781145
Fogh,Rasmussen,4,-1.95051614839,0.782446545606
Varejao,1,1.24461804901,-0.516536185178,-0.630611143702
Bocelli,1,1.28265334774,0.557920605083,-1.51278095438
De,Cruz,1,0.482177611937,-0.458044180095
Agassi,1,0.864037486245,1.23559482341,-1.65388538613
Agassi,2,0.605530603698,0.187642956465,-0.628719118906
Agassi,4,1.93049385041,0.879817754211,-1.70680285779
Agassi,5,1.02664942392,1.49015587484,-1.70633349587
Agassi,6,2.09624034045,0.323574107007,-1.16385349416
Agassi,7,1.55089694112,0.488221069954,-1.37178239544
Agassi,8,1.01084269386,-0.407251648899,-1.62529617078
Agassi,9,0.314973373748,0.433278010904,-0.684290408118
Agassi,10,2.19911212316,0.763342780196,-0.767065663026
Agassi,11,0.961405390508,0.599500338815,-1.44373564599
Agassi,12,1.24854393622,1.48964750123,0.318325450519
Agassi,13,0.423203081476,0.0864720531412,-1.31079483861
Agassi,14,0.503996172344,1.56666280228,-1.3868902618
Agassi,15,1.27581351969,0.638044099604,-1.61678236449
Agassi,16,1.34286836963,0.0752968796833,-0.724870985187
Agassi,17,2.12058904736,0.799856290339,-0.915033395181
Agassi,18,0.562469736586,1.30103209784,-1.8777423845
Agassi,19,0.573364712898,0.787557894179,-0.902477520153
Agassi,20,0.968853949769,0.0270129501501,-2.93712152368
Agassi,21,0.418868669191,0.772345355598,-1.0305508034
Agassi,22,1.10874573869,0.0738528166622,-1.38562163762
Agassi,23,1.40304041902,1.3269302569,-1.72460866302
Agassi,24,1.33346368097,0.955114011902,-1.16802868203
Agassi,25,1.61899688304,0.338286347017,-1.9878551329
Agassi,26,1.14681590866,0.645357875482,-0.843146603331
Agassi,27,1.91753244386,1.16062935375,-0.668587317109
Agassi,28,2.31123464892,1.09039695497,-2.1362762049
Agassi,29,1.75377984537,0.263169594305,-0.519224237255
Agassi,30,1.69580765035,0.745128582844,-1.07507489734
Agassi,31,0.570856651868,1.11978647024,-3.47073497186
Agassi,32,1.01971121954,-0.570837334507,-0.570762806179
Agassi,33,1.54410591452,0.5376764309,-1.91907116651
Agassi,34,0.775096239613,-0.452833001192,-0.0390272873091
Agassi,35,1.77248684976,0.641357869346,-1.35302667321
Agassi,36,1.15674000941,0.374041953948,-0.95026054367
Kiser,1,-2.24872610633,1.16664554982,-3.12775845318
Vinciguerra,1,0.365759613964,0.665676008576,-1.97405733492
Yates,1,-0.945976648879,-0.0227472609574,-2.23755426897
Bucher,1,0.73677845164,0.786792900343,-3.14045800449
Konchalovsky,1,0.707664157442,-0.0302626660992,-1.10635269116
Mikhnevich,1,1.18029749727,0.653620205113,-1.38288124543
Mikhnevich,2,1.51658008903,0.444848243626,-1.04958287759
Nikolishin,1,0.756899049643,2.20820943547,-3.01106427877
Lange,1,0.846265167712,1.08529428938,-1.30066024418
DAlessandro,1,0.414197969619,0.580830532548,-1.7039900632
Manuel,Lopez,Obrador,1.76253158246,-0.201033418597
Smith,1,0.780014064185,-0.806788031381,-0.0396320670291
Pastrana,1,0.523931069064,1.47085911777,-3.02797623163
Techine,1,1.47334783606,0.941529572461,-1.76759216453
Bernard,1,1.12866889576,1.35791975322,-2.54105821852
Bunner,1,1.40080004119,0.925083121727,-2.02749043922
Bunner,2,1.14066472195,0.497562730004,-1.30026875239
Caldecott,1,0.628641241093,1.89787855111,-3.18418375164
Cuomo,1,0.843877002019,1.46160407373,-1.46345723318
Cuomo,2,0.127481824082,1.24413448578,-1.16775112176
Fastow,1,1.31551922326,1.49083919228,-1.4063173765
Firestone,1,0.183648957992,1.35486843635,-2.53780750371
Gilligan,1,0.784662523835,1.95787274903,-3.03753693616
Jarecki,1,0.881722489089,-0.598186094748,-1.48504038562
Luster,1,1.48264253284,0.585286472701,-3.03718597539
Niccol,1,1.31117578694,0.424982515856,-1.00975767485
Niccol,2,1.16380886156,1.74458469181,-2.06916775066
Sabey,1,1.48526593977,0.510953744556,-1.7252355083
Shutley,1,1.86382671118,0.518877671983,-1.91707430212
Weissmann,1,0.69563889081,0.83401549333,-1.21156566322
Weissmann,2,1.05681965435,0.989660084762,-0.991877659823
Weissmann,3,1.20517867347,1.05005263321,-2.30865534238
Wetzler,1,1.03270672056,0.755852494561,-1.62335907544
Tyszkiewicz,1,0.870517789317,0.392353940137,-1.51328375425
Benes,1,0.886690756591,0.117683227044,-2.34084049981
Bryant,1,0.788073902631,1.03657531129,-2.97758095518
Garcia,1,1.07857386062,1.43363778466,-2.79138188707
Graves,1,1.21796162477,0.521556958812,-1.44750303784
Griffith,1,0.481836984972,1.95508791063,-2.17752700319
Griggs,1,0.345898928132,1.15586639908,-2.76728377987
Hebb,1,1.76713179724,0.740656395521,-2.04643997298
Hebb,2,1.0742979081,0.487320635433,-3.06597198622
Lau,1,0.907147634455,-0.963993016576,-1.54539114713
Madikians,1,1.38385378975,-0.301063031038,-1.98717813528
North,1,0.41645090487,-0.186401421368,-1.4000693723
Perez,1,0.987638303517,1.27169276125,-2.60147359332
Roddick,1,0.490164902407,0.239946365265,-2.06283295639
Roddick,2,1.19784342473,0.505736788558,-0.341830705869
Roddick,3,1.4261361633,0.856863260126,-1.65844245677
Roddick,4,0.617491193536,0.737876287372,-1.07052013084
Roddick,5,0.165603649727,0.564892517778,-0.628664627112
Roddick,6,0.540387241175,0.834036617332,-0.940254160293
Roddick,7,1.84774836871,1.36324313148,-2.55254396027
Roddick,8,1.36580962674,0.752566696763,-0.660710942785
Roddick,9,-0.126625601627,0.64625426107,-1.38572442428
Roddick,10,0.0209620725208,0.850145250761,-1.34676203704
Roddick,11,1.95514729404,1.27398509181,-2.47801555775
Roddick,12,1.00718731214,1.0682679774,-1.94723953015
Roddick,13,1.53878607109,1.24718587782,-1.89433422001
Roddick,14,-0.0356525219579,0.208217776764,-0.469567285686
Roddick,15,-0.0924191588718,-0.233926932704,-2.12133346031
Rooney,1,-0.213120457833,2.4387619279,-2.02706054862
Warhol,1,1.59637652722,0.646974740394,-1.42471957994
Wisecarver,1,-0.0133469584681,0.643935112258,-1.64528683187
Hosoi,1,-0.428732470124,0.368032063932,-1.30025761627
Negron,1,-0.589725106185,-0.258801764989,-2.81581431241
Alvarado,Rosa,1,-0.345465363648,0.0497683637241
Bassett,1,-1.57506799002,-2.51022949146,0.240038761921
Bassett,2,-1.27636600205,-1.53168833929,0.186672907278
Bassett,3,-0.762278311456,-2.03526482721,1.12332543272
Bassett,4,-1.57091279014,-1.62220490434,0.562796966628
Bassett,5,-1.42483067157,-2.76995529517,1.03706544549
Bassett,6,-0.52721686864,-1.13229188996,0.159325361708
Lansbury,1,-1.60934960927,0.980691614245,-1.99930416686
Lansbury,2,-0.937404533796,1.73126164207,-2.12886881636
Mascia-Frye,1,-2.5669517779,-0.372300736929,-2.23631415846
Merkel,1,-1.11710471779,1.1137721709,-3.2762838652
Merkel,2,-0.430685031764,0.768491177633,-2.25808967843
Merkel,3,-0.0976047888732,1.42282056156,-2.61918539716
Merkel,4,-1.59488082071,0.79593790439,-2.8175143039
Merkel,5,-1.00879591313,1.43436750078,-2.63349461568
Romero,1,0.149246096442,-0.366114326923,-1.24989171152
Jolie,1,-1.66156289472,-0.0525620931207,-1.89680774433
Jolie,2,-2.11765882819,0.293323016734,-2.61134144062
Jolie,3,-1.56921491253,0.597542132324,-1.74686332959
Jolie,4,-1.57729074183,0.83267811994,-2.43534835412
Jolie,5,-0.702263712435,-0.152821433782,-1.82248559732
Jolie,6,-2.15634599899,1.11711009416,-2.71430475259
Jolie,7,-2.00078807848,0.453027202386,-2.59189183329
Jolie,8,-1.64944603034,0.032465824179,-2.11694579051
Jolie,9,-2.17714572619,1.26540873608,-2.32585912736
Jolie,10,-0.0516518656977,0.761617333138,-2.011821902
Jolie,11,0.108532223262,0.70045554298,-2.31586940803
Jolie,13,-2.16007550283,0.257997060511,-1.54319018209
Jolie,14,-1.2853762637,0.669368233696,-1.90636806519
Jolie,15,-1.06411519366,0.391979079447,-2.66249229184
Jolie,16,-0.184450060242,0.338542296514,-2.59414642462
Jolie,17,-0.531143352678,-0.125033477525,-2.2916048555
Jolie,18,-0.180104880732,0.0194111997939,-1.34304454915
Jolie,19,0.144990692921,-0.532316326403,-0.388149372636
Jolie,20,-1.87491276536,0.11383025457,-0.985739055266
Lockward,1,1.76598194188,0.816946360557,-2.1320508739
Maza,1,1.2037072917,-0.713809139734,-1.49608395707
Genova,1,0.199575281792,0.300805218303,-2.36914323093
Reyes,1,0.24544847029,0.147229369804,-0.222385491692
Reyes,2,1.03584625505,-0.0668888399596,-2.44657776265
Reyes,3,0.861485032701,-0.11518696471,-1.47391815497
Reyes,4,0.750886814803,-0.475755030081,-2.34825628992
Arzola,1,-0.71979245246,1.17248185907,-2.51449046784
Martinez,1,-1.62765294528,0.655324322492,-1.38556367113
Ibarra,1,2.18445033898,-0.395018662879,-3.14277215811
Ibarra,2,1.08794643408,0.385020371723,-2.66181264263
Ibarra,3,1.00911021176,-0.0353883418046,-1.8521909956
Ramsook,1,1.29270641755,-0.218869568386,-0.537035559189
DeFrantz,1,-0.668458949595,-1.20057202255,-1.64279985642
Paerson,1,-0.610988954913,1.38251539941,-1.75999031622
Hussain,1,2.42854632042,-0.480292972159,-2.13980311786
Chicherova,1,0.0633970940769,1.39579511345,-2.82879053736
Faris,1,-1.42889758106,1.86598337979,-0.712123135194
Jones,1,-0.771595895934,0.201413682853,-1.88502117131
Kournikova,1,-0.296356587883,0.984910342082,-0.884484261443
Kournikova,2,0.132665458834,1.10119564139,-2.63674851087
Kournikova,3,0.575275400196,0.976199119616,-2.767669734
Kournikova,4,0.200995025122,0.556216911387,-0.709918935149
Kournikova,5,1.00237495159,-0.336064574891,-1.81616278777
Kournikova,6,0.85164643588,-0.204067617476,-0.996431574849
Kournikova,7,-0.136671681004,0.629140952506,-2.23210730961
Kournikova,8,-0.013241689363,1.42647431032,-2.13143642833
Kournikova,9,-0.00144145468922,0.70551758776,-0.382585398291
Kournikova,10,0.0557519948664,-0.172726480385,-1.7418446166
Kournikova,11,0.0590171887856,0.583070040597,-1.93409105924
Kournikova,12,-1.29661721571,0.460996483021,-0.131923762521
Nicole,Smith,1,-0.767822541237,1.28271883029
Nicole,Smith,2,-1.56560985978,1.79765536497
Cavers,1,-0.453098481845,1.02131917801,-1.35959463391
Donovan,1,-0.778861717524,1.44115926969,-2.25772048827
Heche,1,-1.16552974653,2.00052617317,-2.15595399204
Krueger,1,-0.2303676971,0.416517135184,-1.8065782206
Krueger,2,-0.0019314890984,0.984189696992,-2.70347132521
Krueger,3,-0.688024078059,0.00774893639181,-2.97034547118
Jaatteenmaki,1,-0.374396773894,0.334596332526,-1.66270878242
Jaatteenmaki,2,-0.505130119387,0.668410687208,-2.1568831899
McLellan,1,-0.425089451091,-0.545571120988,-2.29157903093
McLellan,2,0.02107530063,0.244819888429,-2.35089507624
McLellan,3,-0.0945786908089,-0.69297867137,-2.3152406819
ONeil,1,-1.40519030409,0.792556804132,-2.17668455585
Bening,1,-1.38626003897,1.1864022838,-1.8660201466
Bening,2,-2.08579015613,1.11627468795,-2.76886837443
Lu,1,0.238385240498,-0.163353452829,-1.98047513326
Lu,2,-0.863430328902,-1.02706133951,-3.2407268508
Lu,3,0.368929227116,-0.631304462111,-2.17193788581
Godbehere,1,-0.315105146477,1.71805753068,-1.57206674903
Chaplin,1,-1.06085264994,-0.531903908684,-2.76391812482
Reynaud,1,-1.3924473924,0.824211057551,-1.54509056747
Machon,1,-1.5263381348,0.942361338803,-2.26656757958
Sorenstam,1,1.05655099929,0.666970432656,-2.39381368554
Landers,1,-1.22939302956,0.474776742882,-1.13162848141
Morgan,1,-1.21879711171,1.90601693617,-1.93594654536
Veneman,1,-0.476689542789,0.503207554083,-2.34462719923
Veneman,2,0.0450617596561,0.104258423834,-2.19624650054
Veneman,3,-0.812802294552,0.109302167966,-1.88654926543
Veneman,4,-1.25763237427,0.71354297302,-1.92704971812
Veneman,5,-1.73571524931,1.05654918554,-1.90775869451
Veneman,6,-1.20609348232,0.41890451252,-3.19457145499
Veneman,7,-1.09086656319,0.04871521193,-2.14016731308
Veneman,8,-0.877982913506,1.0543711723,-2.08332859887
Veneman,9,-0.352680703042,0.716252261137,-1.82788713278
Veneman,10,-0.383649531332,0.668806299531,-1.96328030254
Veneman,11,-1.39643761739,0.543851499511,-3.50142207383
Valionis,1,2.15126483976,1.00878895724,-1.32306954348
Carter,1,0.12019717932,-2.06811300949,1.00350125
Corso,1,0.04451646822,0.299582708958,-1.93964206027
Ervin,1,1.34987226482,-0.301893939914,-0.862630588696
Fauci,1,1.86333623258,0.339053318347,-1.59840785707
Fauci,2,1.85247319369,0.122213055659,-1.9684288758
Garotinho,1,0.482166640178,1.16117370404,-2.04167200108
Hazen,1,0.647517709206,0.694645238389,-0.671039851075
Hopkins,1,0.66601862984,1.41834249364,-1.05900363572
Hopkins,2,-0.18902197531,1.80003424666,-1.02624060512
LaPaglia,1,0.711878332252,0.908369500623,-2.33176055664
LaPaglia,2,0.518160207609,1.30984941306,-2.59007266859
Lee,Johnson,1,-0.0945633225079,-0.99341699496
Mazur,1,1.28294405759,0.998611442007,-1.62273545125
Pico,1,0.344529783636,-0.981436927615,-0.26854888078
Pisciotti,1,2.30823725124,-0.0498077243867,-2.50055621449
Principi,1,0.562981838446,0.55934190558,-0.463160976992
Rackauckas,1,1.18481625025,0.830670384409,-1.79105493791
Scott,Miller,1,-1.44419577504,-0.105772549547
Buschschulte,1,-2.2913247985,-0.172954350316,-2.02508515235
Balasingham,1,0.959567451277,-1.87687939097,0.53832532776
Banderas,1,2.71541711807,-0.624004403499,-1.15037979721
Banderas,2,1.77627936463,-0.786717640493,-0.113256405011
Banderas,3,1.54953778762,0.650909605039,-1.56192613112
Banderas,4,1.41786431863,0.717170028747,-2.22353414879
Banderas,5,1.28021320142,0.82912293516,-2.24969636216
Bernardo,1,2.17571616811,-1.02748761055,-2.01463692977
Cassano,1,1.37463845659,1.03053881319,-0.695794044948
Catania,1,1.24863285753,1.57119730005,-2.11446019671
Elias,Saca,1,-1.14649288625,0.214152292107
Palocci,1,1.44244290501,0.592084627565,-1.05388648661
Palocci,2,2.02156407237,0.452485522541,-1.13792914305
Palocci,3,1.86454571085,0.649006459243,-1.70236419336
Palocci,4,1.08977743997,0.133166311996,-0.951016659011
Palocci,5,1.07143178851,0.568285758368,-1.46335473693
Palocci,6,2.01981166098,0.257361583309,-1.41610327447
Palocci,7,1.41843680781,0.581159236222,-1.69735733555
Palocci,8,2.36978898847,-0.458995051482,-2.26642289612
Trillanes,1,0.875348345242,-1.58314824864,-0.753751918856
Trillanes,2,0.537470416415,-1.02970048216,-2.00459830813
Trillanes,3,1.37686612625,-1.43139249555,-1.73176059817
Leung,1,0.702524836895,-0.839884693329,-0.329071616404
Leung,2,1.34083195393,-0.232957732175,-1.58517825391
Leung,3,1.11920184982,0.188274211532,-1.2270001866
Leung,4,1.37614847973,-0.50344761459,-0.877023725539
Echols,1,0.205436235115,-1.20981007701,-0.69347865705
Ibrahim,1,2.17594599022,-1.25039105259,-1.54868650159
Ibrahim,2,1.34020817861,-0.493145894163,-1.40369916434
Kikalishvili,1,0.54774484913,0.466585545528,-1.32113427509
Pillai,1,-1.45990903194,-1.35290314249,-0.565065292975
Adler,1,0.388023273384,1.53554965414,-1.9170797609
Sanchez-Vicario,1,-0.199957912042,0.434301880176,-0.590292911988
Sanchez-Vicario,2,-0.663532247116,0.348778663004,-1.74094078555
Franklin,1,-0.593086291694,-1.49235023981,-1.69180450546
Huffington,1,-1.96901255348,-0.246783270791,-1.91755875696
Huffington,2,-0.799182559582,1.34321121308,-2.3212162218
Huffington,3,-1.81908431392,1.2834386077,-2.36632397023
Huffington,4,-0.791577796008,0.81887277722,-3.02079076202
Bousbib,1,1.13979398143,-0.279853482731,-2.74103830311
Haan,1,1.04935027429,1.31944588907,-1.56516551874
Sharon,1,0.759360812553,0.477727156692,-1.65212692056
Sharon,2,0.897300092961,0.928940077807,-1.60702142396
Sharon,3,0.638374035182,0.867937404963,-1.80719774501
Sharon,4,1.03634753269,0.0421269683035,-1.75614005942
Sharon,5,1.12090205094,0.713471168315,-1.56418013237
Sharon,6,0.140990972662,0.43963918463,-1.56242889389
Sharon,7,0.757809796747,1.90201807868,-1.8884808238
Sharon,8,0.904757274326,0.492960783141,-1.77562352664
Sharon,9,0.466498768162,-0.12162236273,-1.33239611453
Sharon,10,0.367095774529,0.673283359034,-1.59487359345
Sharon,11,-0.140176836148,0.707928035673,-1.55272151791
Sharon,12,0.60945941986,0.204923530212,-1.02582768216
Sharon,13,1.31189085433,0.636803254854,-2.06067426208
Sharon,14,0.646788356945,0.134055491852,-1.65178235957
Sharon,15,0.23442202773,0.262618785594,-0.354605316604
Sharon,16,0.64573011564,0.828213235591,-1.79486767192
Sharon,17,-0.605474771364,0.502570343171,-1.76023680024
Sharon,18,0.667053170825,1.00399066199,-2.00848922715
Sharon,19,0.972560344157,-0.0400225428361,-1.2518416585
Sharon,20,0.0654700048157,0.988963646315,-1.76507761971
Sharon,21,0.362977218326,-0.377060944563,-0.949940081239
Sharon,22,-0.104623064184,0.831987955428,-2.2547427061
Sharon,23,0.506026141377,1.46557839616,-2.08611298483
Sharon,24,0.221799382663,-0.0908354249884,-0.403531509107
Sharon,25,1.25524324764,1.47089976994,-2.26140346734
Sharon,26,-0.235939942732,-0.0593959971279,-1.36906163945
Sharon,27,0.954702182476,0.947699627622,-1.61114475171
Sharon,28,0.793226009218,0.52263817444,-0.578667994272
Sharon,29,0.230825040341,-0.0732107478763,-0.0866365762915
Sharon,30,0.228879826552,0.757456252188,-1.52332080483
Sharon,31,0.452369626205,-0.135081845928,-1.00464346177
Sharon,32,1.40322792669,0.802996534233,-1.86389215481
Sharon,33,0.947296735858,1.36102256111,-1.28836341865
Sharon,34,1.10586130394,1.04114622918,-2.4522060156
Sharon,35,0.34422877664,1.53875614796,-1.87220857034
Sharon,36,0.638422055419,0.367739081205,-1.65135307985
